id,brand_name,target_category,target_age,target_gender,target_location,Influencer_name,Handle,Followers,Posts,Likes,Category,Sentiment,audience_location,audience_age,audience_gender,Platform,Engagement_rate
1375,Brand136,Art Supplies,18-25,Male,Gujarat,Salman Khan,Gagan@fef,114466,976,27018,Eco-friendly Goods,Negative,Karnataka,15-24,Female,Instagram,11.44767549
1376,Brand124,Eco-friendly Goods,30-45,Male,Karnataka,Ava Wilson,Amitabh@abc,767339,245,15636,Gaming Products,Negative,Karnataka,18-30,Female,Instagram,11.44767549
1377,Brand128,Cosmetics,15-24,Male,Rajasthan,Salman Khan,Ankit@jk,704611,390,15636,Nutrition Products,Neutral,Goa,40-50,Female,Instagram,11.1896791
1378,Brand121,Gadgets,All,All,Delhi,Faisal,Sujeet@r,114466,545,36337,Travel Services,Neutral,Gujarat,15-24,Male,Youtube,11.1896791
1379,Brand131,Nutrition Products,40-50,Female,Uttar Pradesh,Sophia Rodriguez,Ankit@jk,971583,51,24716,Gadgets,Neutral,Kerala,18-30,Female,Twitter,11.16282898
1380,Brand136,Pet Supplies,15-24,Male,Maharashtra,Isabella Anderson,Gaurav@jn,801403,114,40011,Travel Services,Negative,Bihar,15-24,Male,Youtube,11.16282898
1381,Brand114,Smartphones,All,Female,Goa,Sophia Rodriguez,Amitabh@abc,997417,127,34817,Travel Services,Neutral,Kerala,15-24,Female,Twitter,11.08916002
1382,Brand120,Fashion Accessories,30-45,All,Madhya Pradesh,Jackson Lee,Saurav@jn,230748,51,40347,Travel Services,Negative,Karnataka,All,All,Twitter,11.08916002
1383,Brand127,Gaming Products,22-40,Male,Maharashtra,Amitabh,Ava Wilson@abc,664210,127,47405,Cosmetics,Positive,Kerala,18-30,All,Tiktok,11.06094342
1384,Brand135,Gaming Products,15-24,All,Delhi,Isabella Anderson,Faisal@dscdf,851696,205,5494,Gadgets,Neutral,Rajasthan,25-40,Male,Youtube,11.06094342
1385,Brand126,Nutrition Products,15-24,All,Rajasthan,Sophia Rodriguez,Emma Garcia@abc,757739,386,27084,Travel Services,Neutral,Karnataka,All,Male,Instagram,11.05106825
1386,Brand110,Smartphones,18-30,Female,Kerala,Zoe Williams,Rahul@cdf,851696,114,7083,Gaming Products,Neutral,Kerala,15-24,Male,Twitter,11.05106825
1387,Brand115,Travel Services,40-50,All,Madhya Pradesh,Akshay,Ashwin@ravichandra,664210,976,6893,Nutrition Products,Neutral,Kerala,All,Male,Instagram,10.7112521
1388,Brand128,Travel Services,30-45,Male,Rajasthan,Mia Johnson,Zoe Williams@abc,704611,922,18570,Gaming Products,Positive,Delhi,22-40,Male,Facebook,10.7112521
1389,Brand105,Travel Services,All,Male,Karnataka,Noah Martinez,Lucas Brown@abc,324945,534,41587,Gadgets,Negative,Rajasthan,18-28,Female,Facebook,10.68604467
1390,Brand118,Smartphones,22-40,Male,Kerala,Oliver Thompson,Rohit@abc,113855,508,27084,Food Products,Negative,Tamil Nadu,18-25,All,Youtube,10.68604467
1391,Brand118,Nutrition Products,18-25,Female,Bihar,Ankit,Ava Wilson@abc,230748,922,49725,Food Products,Neutral,Rajasthan,18-30,All,Facebook,10.67985183
1392,Brand115,Gadgets,22-40,All,Tamil Nadu,Amelia Taylor,Gaurav@jn,230748,60,8042,Travel Services,Positive,Madhya Pradesh,40-50,Male,Facebook,10.67985183
1393,Brand113,Art Supplies,40-50,Female,Goa,Faisal,Lucas Brown@abc,885659,433,20008,Fashion Accessories,Negative,Uttar Pradesh,All,Female,Instagram,10.41424417
1394,Brand114,Cosmetics,18-30,All,Goa,Isabella Anderson,Lucas Brown@abc,981575,847,27084,Home Appliances,Positive,Kerala,15-24,Female,Twitter,10.41424417
1395,Brand107,Travel Services,18-30,Female,Delhi,Gaurav,Rahul@cdf,338287,301,49725,Art Supplies,Neutral,Kerala,15-24,Male,Twitter,10.27183615
1396,Brand124,Cosmetics,18-30,All,Maharashtra,Jackson Lee,Akshay@kumar,487464,847,17005,Eco-friendly Goods,Negative,Gujarat,30-45,Female,Facebook,10.27183615
1397,Brand138,Smartphones,18-25,Male,Kerala,Sanjay DuttAiden Smith,Noah Martinez@abc,638336,51,43038,Travel Services,Neutral,West Bengal,18-30,Female,Facebook,10.22486367
1398,Brand147,Home Appliances,22-40,Female,Goa,Faisal,Sanjay Dutt@abcAiden Smith@abc,338878,301,20008,Art Supplies,Positive,Kerala,All,All,Tiktok,10.22486367
1399,Brand107,Home Appliances,15-24,Male,Bihar,Gagan,Liam Harris@abc,664210,135,12822,Smartphones,Neutral,Delhi,40-50,All,Youtube,10.19092081
1400,Brand128,Art Supplies,15-24,All,Karnataka,Ethan Jones,Rohit@abc,971583,757,47405,Smartphones,Neutral,Gujarat,All,All,Instagram,10.19092081
1401,Brand106,Gaming Products,18-30,Male,Gujarat,Sujeet,Zoe Williams@abc,440405,127,20008,Gadgets,Negative,Madhya Pradesh,18-28,Female,Youtube,10.08020144
1402,Brand105,Gadgets,18-30,Female,Tamil Nadu,Zoe Williams,Vicky@kaushal,784742,114,30531,Art Supplies,Positive,Rajasthan,40-50,Female,Instagram,10.08020144
1403,Brand120,Pet Supplies,All,Female,Maharashtra,Sanjay DuttAiden Smith,Gaurav@jn,664210,135,40347,Smartphones,Negative,Gujarat,18-30,Female,Youtube,10.06325565
1404,Brand138,Art Supplies,30-45,Male,Maharashtra,Sanjay DuttAiden Smith,Rahul@cdf,992087,245,34817,Travel Services,Neutral,Uttar Pradesh,All,All,Youtube,10.06325565
1405,Brand115,Fashion Accessories,18-30,All,Gujarat,Sarukh khan,Rohit@abc,682670,973,26257,Eco-friendly Goods,Negative,Goa,18-25,Female,Tiktok,10.03370709
1406,Brand107,Eco-friendly Goods,18-30,Male,Maharashtra,Rahul,Rohit@abc,338878,433,40011,Pet Supplies,Neutral,Goa,All,All,Tiktok,10.03370709
1407,Brand126,Nutrition Products,All,Male,Gujarat,Salman Khan,Rohit@abc,114466,190,17005,Gadgets,Negative,Madhya Pradesh,18-30,Female,Facebook,9.978399831
1408,Brand125,Gadgets,18-28,Female,Maharashtra,Sanjay DuttAiden Smith,Ethan Jones@abc,981916,51,12690,Gadgets,Negative,Karnataka,15-24,All,Twitter,9.978399831
1409,Brand141,Gadgets,30-45,All,Kerala,Sarukh khan,Sanjay Dutt@abcAiden Smith@abc,857495,122,17005,Fashion Accessories,Neutral,Kerala,18-30,All,Instagram,9.836140135
1410,Brand141,Gadgets,22-40,Female,Kerala,Ashwin,Sanjay Dutt@abcAiden Smith@abc,302086,122,29251,Cosmetics,Neutral,Goa,18-30,Female,Tiktok,9.836140135
1411,Brand139,Smartphones,18-30,All,Maharashtra,Faisal,Saurav@jn,767339,127,21697,Gaming Products,Neutral,Haryana,15-24,Male,Tiktok,9.727839737
1412,Brand140,Smartphones,15-24,All,Madhya Pradesh,Amitabh,Noah Martinez@abc,856447,245,31587,Smartphones,Neutral,Madhya Pradesh,All,Male,Youtube,9.727839737
1413,Brand122,Home Appliances,18-30,Female,Kerala,Salman Khan,Sophia Rodriguez@abc,113855,922,6903,Travel Services,Neutral,Uttar Pradesh,18-25,All,Tiktok,9.710875848
1414,Brand140,Smartphones,18-30,All,Uttar Pradesh,Ethan Jones,Faisal@dscdf,114466,390,31587,Art Supplies,Positive,Gujarat,All,Female,Youtube,9.710875848
1415,Brand122,Eco-friendly Goods,All,All,Kerala,Saurav,Amitabh@abc,258700,122,5859,Gaming Products,Negative,Maharashtra,18-30,Female,Tiktok,9.518077943
1416,Brand134,Gaming Products,18-30,Male,Madhya Pradesh,Sanjay DuttAiden Smith,Vicky@kaushal,784742,358,26257,Smartphones,Negative,Tamil Nadu,22-40,Male,Youtube,9.518077943
1417,Brand127,Gadgets,18-30,All,Gujarat,Gagan,Ava Wilson@abc,784742,508,36337,Gaming Products,Neutral,Rajasthan,15-24,All,Tiktok,9.458261541
1418,Brand113,Travel Services,15-24,All,Kerala,Amelia Taylor,Emma Garcia@abc,169890,60,32383,Smartphones,Negative,Kerala,18-28,Male,Facebook,9.458261541
1419,Brand124,Gadgets,22-40,Male,Madhya Pradesh,Sarukh khan,Ethan Jones@abc,664210,961,18570,Fashion Accessories,Neutral,Madhya Pradesh,40-50,Female,Tiktok,9.43140823
1420,Brand145,Smartphones,15-24,Male,Karnataka,Rohit,Saurav@jn,258700,544,47405,Cosmetics,Negative,Gujarat,18-30,All,Twitter,9.43140823
1421,Brand119,Food Products,22-40,Male,Madhya Pradesh,Ashwin,Sujeet@r,202147,122,21103,Smartphones,Neutral,Karnataka,18-28,All,Youtube,9.419929748
1422,Brand109,Smartphones,25-40,All,Madhya Pradesh,Oliver Thompson,Ava Wilson@abc,709166,762,30531,Pet Supplies,Neutral,Maharashtra,22-40,Male,Youtube,9.419929748
1423,Brand129,Travel Services,25-40,Female,Rajasthan,Gagan,Saurav@jn,287030,51,24228,Eco-friendly Goods,Negative,Kerala,30-45,All,Youtube,9.410231177
1424,Brand144,Travel Services,18-28,All,Kerala,Ethan Jones,Salman Khan@abc,980666,175,22289,Travel Services,Negative,Goa,18-30,Male,Youtube,9.410231177
1425,Brand107,Eco-friendly Goods,15-24,Female,Delhi,Gaurav,Gagan@fef,487464,508,8042,Cosmetics,Negative,Madhya Pradesh,22-40,Female,Instagram,9.31588823
1426,Brand116,Cosmetics,25-40,Male,Haryana,Gaurav,Faisal@dscdf,338287,605,40347,Smartphones,Neutral,Madhya Pradesh,All,Male,Twitter,9.31588823
1427,Brand148,Cosmetics,15-24,Male,Uttar Pradesh,Amitabh,Ankit@jk,495171,999,42198,Cosmetics,Negative,Karnataka,15-24,Female,Twitter,9.276467489
1428,Brand113,Fashion Accessories,15-24,Male,Karnataka,Jackson Lee,Sarukh khan@abc,971583,301,24716,Smartphones,Negative,Delhi,All,Male,Instagram,9.276467489
1429,Brand128,Art Supplies,22-40,All,Delhi,Vicky,Isabella Anderson@abc,341829,390,42833,Travel Services,Positive,Uttar Pradesh,15-24,All,Twitter,9.269301875
1430,Brand138,Books,18-30,Female,Kerala,Lucas Brown,Emma Garcia@abc,324945,153,40011,Smartphones,Positive,Punjab,15-24,Female,Instagram,9.269301875
1431,Brand145,Travel Services,All,Female,Gujarat,Jackson Lee,Sophia Rodriguez@abc,487464,433,30531,Pet Supplies,Negative,Tamil Nadu,18-30,Male,Youtube,9.193013606
1432,Brand131,Travel Services,All,Female,Karnataka,Sarukh khan,Amelia Taylor@abc,546160,690,12931,Eco-friendly Goods,Positive,Delhi,18-30,Male,Youtube,9.193013606
1433,Brand114,Cosmetics,18-30,Male,Maharashtra,Emma Garcia,Gaurav@jn,842653,241,49145,Home Appliances,Neutral,Kerala,18-30,Male,Instagram,9.175220104
1434,Brand143,Smartphones,40-50,Male,Kerala,Liam Harris,Ethan Jones@abc,856447,961,46587,Art Supplies,Negative,Karnataka,15-24,Female,Twitter,9.175220104
1435,Brand102,Nutrition Products,All,Female,Kerala,Ethan Jones,Salman Khan@abc,409843,358,32383,Fashion Accessories,Neutral,Delhi,18-28,All,Twitter,9.006914105
1436,Brand104,Gadgets,25-40,Male,Kerala,Rahul,Ava Wilson@abc,495171,544,31587,Cosmetics,Neutral,Kerala,18-30,Female,Twitter,9.006914105
1437,Brand136,Travel Services,25-40,Female,Rajasthan,Gagan,Sophia Rodriguez@abc,856447,540,6903,Art Supplies,Neutral,Karnataka,18-28,Male,Facebook,9.006213142
1438,Brand114,Home Appliances,All,Male,Madhya Pradesh,Salman Khan,Isabella Anderson@abc,784742,58,32011,Fashion Accessories,Positive,Delhi,18-28,Female,Instagram,9.006213142
1439,Brand123,Fashion Accessories,18-30,Male,Maharashtra,Sarukh khan,Sujeet@r,264487,762,36337,Smartphones,Neutral,Kerala,18-25,All,Tiktok,8.901950483
1440,Brand137,Gadgets,18-30,Male,Delhi,Jackson Lee,Vicky@kaushal,784742,572,26257,Travel Services,Neutral,Kerala,22-40,Female,Tiktok,8.901950483
1441,Brand124,Nutrition Products,18-30,All,Maharashtra,Sophia Rodriguez,Amitabh@abc,302086,174,32383,Smartphones,Neutral,Uttar Pradesh,All,All,Twitter,8.892442725
1442,Brand150,Gadgets,18-30,Male,Maharashtra,Jackson Lee,Sophia Rodriguez@abc,801403,534,42833,Travel Services,Negative,West Bengal,15-24,Female,Youtube,8.892442725
1443,Brand142,Fashion Accessories,15-24,Female,Madhya Pradesh,Ava Wilson,Ashwin@ravichandra,302086,545,24228,Travel Services,Neutral,Karnataka,15-24,Male,Twitter,8.821003581
1444,Brand111,Smartphones,30-45,All,Kerala,Sophia Rodriguez,Amelia Taylor@abc,338287,832,43038,Fashion Accessories,Negative,Maharashtra,30-45,All,Instagram,8.821003581
1445,Brand147,Nutrition Products,18-30,All,Kerala,Akshay,Vicky@kaushal,856447,508,24228,Travel Services,Negative,Karnataka,18-28,All,Facebook,8.799102635
1446,Brand134,Smartphones,All,Male,Kerala,Saurav,Faisal@dscdf,360266,174,49145,Pet Supplies,Neutral,Karnataka,18-25,Male,Tiktok,8.799102635
1447,Brand146,Nutrition Products,18-30,Female,Delhi,Liam Harris,Emma Garcia@abc,997417,317,15636,Gadgets,Neutral,Gujarat,All,All,Youtube,8.774662414
1448,Brand138,Art Supplies,25-40,Female,Uttar Pradesh,Zoe Williams,Amelia Taylor@abc,258700,973,5859,Smartphones,Neutral,Kerala,All,Female,Instagram,8.774662414
1449,Brand131,Nutrition Products,18-28,All,Madhya Pradesh,Rohit,Oliver Thompson@abc,741445,973,40011,Cosmetics,Negative,Karnataka,18-30,Female,Instagram,8.740564825
1450,Brand110,Gadgets,18-30,Female,Rajasthan,Amelia Taylor,Gaurav@jn,546160,433,39221,Fashion Accessories,Neutral,West Bengal,18-30,Female,Twitter,8.740564825
1451,Brand134,Nutrition Products,18-25,Female,Tamil Nadu,Rohit,Ankit@jk,992087,922,41313,Smartphones,Negative,Punjab,18-30,Female,Tiktok,8.664739341
1452,Brand138,Gadgets,18-30,Female,Kerala,Sanjay DuttAiden Smith,Ashwin@ravichandra,842653,193,18570,Gadgets,Neutral,Karnataka,22-40,All,Tiktok,8.664739341
1453,Brand102,Travel Services,18-28,Male,Rajasthan,Vicky,Faisal@dscdf,409843,962,12690,Travel Services,Positive,Karnataka,22-40,Female,Youtube,8.660881865
1454,Brand140,Art Supplies,22-40,Male,Maharashtra,Amelia Taylor,Gaurav@jn,981575,690,34550,Gaming Products,Negative,Uttar Pradesh,25-40,Female,Tiktok,8.660881865
1455,Brand116,Food Products,All,Male,Gujarat,Sujeet,Elijah White@abc,612971,544,21697,Home Appliances,Positive,Delhi,22-40,All,Facebook,8.650997146
1456,Brand102,Nutrition Products,18-28,Male,West Bengal,Ashwin,Amitabh@abc,546160,690,5859,Home Appliances,Neutral,Maharashtra,22-40,Female,Instagram,8.650997146
1457,Brand148,Gaming Products,18-30,Male,Maharashtra,Rohit,Ethan Jones@abc,113855,609,30531,Travel Services,Negative,Uttar Pradesh,All,Male,Facebook,8.636245189
1458,Brand125,Art Supplies,25-40,Female,Madhya Pradesh,Gagan,Amelia Taylor@abc,366076,508,49145,Home Appliances,Neutral,Tamil Nadu,30-45,Female,Instagram,8.636245189
1459,Brand141,Food Products,18-30,Male,Bihar,Ashwin,Noah Martinez@abc,784742,394,28180,Smartphones,Neutral,West Bengal,22-40,All,Instagram,8.631585858
1460,Brand101,Gadgets,30-45,All,Tamil Nadu,Rahul,Mia Johnson@abc,980666,922,29874,Smartphones,Neutral,Madhya Pradesh,25-40,Female,Youtube,8.631585858
1461,Brand133,Smartphones,40-50,Female,Uttar Pradesh,Noah Martinez,Elijah White@abc,971583,153,18570,Eco-friendly Goods,Neutral,Karnataka,40-50,Female,Tiktok,8.621173704
1462,Brand147,Gadgets,22-40,All,Kerala,Rohit,Zoe Williams@abc,366076,153,37363,Smartphones,Negative,Tamil Nadu,22-40,Male,Tiktok,8.621173704
1463,Brand111,Nutrition Products,30-45,All,Delhi,Oliver Thompson,Liam Harris@abc,704611,757,5859,Food Products,Negative,Rajasthan,30-45,Female,Youtube,8.548432853
1464,Brand107,Nutrition Products,18-30,All,Maharashtra,Salman Khan,Zoe Williams@abc,258700,317,13377,Cosmetics,Neutral,Karnataka,22-40,All,Instagram,8.548432853
1465,Brand141,Gaming Products,40-50,All,Karnataka,Jackson Lee,Lucas Brown@abc,338287,762,40011,Fashion Accessories,Neutral,Karnataka,30-45,All,Facebook,8.494948719
1466,Brand117,Smartphones,40-50,Female,Madhya Pradesh,Isabella Anderson,Ava Wilson@abc,426339,317,30531,Travel Services,Neutral,Madhya Pradesh,25-40,All,Tiktok,8.494948719
1467,Brand102,Smartphones,18-28,Male,Karnataka,Vicky,Elijah White@abc,851696,58,27018,Gadgets,Negative,Uttar Pradesh,15-24,All,Twitter,8.48629875
1468,Brand114,Nutrition Products,18-30,Male,Delhi,Salman Khan,Isabella Anderson@abc,440405,394,20008,Art Supplies,Negative,Haryana,All,Male,Twitter,8.48629875
1469,Brand132,Travel Services,30-45,Male,Goa,Faisal,Jackson Lee@abc,784742,534,34817,Gadgets,Negative,Kerala,18-30,Male,Twitter,8.452355259
1470,Brand103,Fashion Accessories,22-40,Female,Kerala,Gaurav,Lucas Brown@abc,264487,605,7083,Art Supplies,Neutral,Delhi,All,Female,Twitter,8.452355259
1471,Brand150,Gaming Products,All,Female,Uttar Pradesh,Ethan Jones,Rohit@abc,992087,762,43038,Art Supplies,Positive,Karnataka,30-45,Female,Facebook,8.40688181
1472,Brand107,Smartphones,15-24,All,Gujarat,Isabella Anderson,Ankit@jk,971583,961,29874,Food Products,Negative,Maharashtra,18-30,Male,Twitter,8.40688181
1473,Brand122,Smartphones,40-50,Female,Maharashtra,Sophia Rodriguez,Sarukh khan@abc,704611,122,41313,Cosmetics,Neutral,Kerala,40-50,All,Tiktok,8.359895283
1474,Brand148,Art Supplies,25-40,Female,Karnataka,Gaurav,Rohit@abc,254997,386,24651,Clothing,Positive,Karnataka,All,Female,Instagram,8.359895283
1475,Brand113,Nutrition Products,All,All,Punjab,Sarukh khan,Akshay@kumar,254997,127,7083,Art Supplies,Neutral,Kerala,30-45,Female,Tiktok,8.340114055
1476,Brand125,Travel Services,All,All,Tamil Nadu,Noah Martinez,Sophia Rodriguez@abc,338287,762,32383,Nutrition Products,Positive,Punjab,18-30,All,Youtube,8.340114055
1477,Brand105,Cosmetics,18-30,All,Delhi,Elijah White,Amitabh@abc,980666,534,12690,Smartphones,Neutral,Karnataka,All,All,Tiktok,8.321380216
1478,Brand105,Travel Services,All,All,Uttar Pradesh,Saurav,Salman Khan@abc,856447,229,39221,Travel Services,Neutral,Madhya Pradesh,18-30,Female,Tiktok,8.321380216
1479,Brand102,Art Supplies,22-40,Female,Delhi,Ethan Jones,Ethan Jones@abc,851696,534,27018,Eco-friendly Goods,Positive,Delhi,30-45,Female,Tiktok,8.268783948
1480,Brand119,Gaming Products,All,Female,Punjab,Amelia Taylor,Amelia Taylor@abc,767339,301,42833,Cosmetics,Neutral,Kerala,All,All,Twitter,8.268783948
1481,Brand122,Cosmetics,25-40,Female,Gujarat,Ava Wilson,Rohit@abc,426339,962,5494,Nutrition Products,Neutral,Karnataka,40-50,All,Youtube,8.255540331
1482,Brand120,Travel Services,18-28,All,Karnataka,Sanjay DuttAiden Smith,Amelia Taylor@abc,612971,433,12931,Gadgets,Negative,Delhi,All,Female,Twitter,8.255540331
1483,Brand146,Cosmetics,18-30,All,Kerala,Isabella Anderson,Emma Garcia@abc,287030,572,26257,Fashion Accessories,Positive,Uttar Pradesh,15-24,All,Youtube,8.212403904
1484,Brand131,Gadgets,All,Male,West Bengal,Amitabh,Amitabh@abc,440405,632,15636,Fashion Accessories,Neutral,Delhi,15-24,Male,Instagram,8.212403904
1485,Brand129,Travel Services,All,Male,Karnataka,Sujeet,Akshay@kumar,767339,205,46587,Smartphones,Neutral,Uttar Pradesh,All,Female,Instagram,8.185598339
1486,Brand130,Nutrition Products,18-30,Female,Delhi,Mia Johnson,Salman Khan@abc,426339,973,6893,Travel Services,Neutral,Rajasthan,15-24,Male,Youtube,8.185598339
1487,Brand114,Gaming Products,40-50,All,Bihar,Mia Johnson,Noah Martinez@abc,169890,127,8042,Smartphones,Neutral,Karnataka,22-40,Male,Youtube,8.181566923
1488,Brand148,Travel Services,18-25,Female,Kerala,Ankit,Ava Wilson@abc,981916,193,28785,Smartphones,Negative,Haryana,All,Female,Youtube,8.181566923
1489,Brand107,Cosmetics,30-45,Male,Madhya Pradesh,Rohit,Ashwin@ravichandra,856447,60,6903,Travel Services,Negative,Delhi,18-30,Female,Instagram,8.161499035
1490,Brand103,Smartphones,18-30,Female,Rajasthan,Gaurav,Vicky@kaushal,341829,999,47405,Smartphones,Negative,Gujarat,30-45,All,Twitter,8.161499035
1491,Brand101,Travel Services,22-40,Male,Madhya Pradesh,Liam Harris,Rohit@abc,801403,190,49145,Fashion Accessories,Neutral,Gujarat,25-40,Female,Instagram,8.160842288
1492,Brand115,Travel Services,18-30,Male,Karnataka,Akshay,Ethan Jones@abc,487464,135,24228,Fashion Accessories,Positive,Delhi,All,All,Twitter,8.160842288
1493,Brand120,Eco-friendly Goods,18-25,Male,Kerala,Ankit,Lucas Brown@abc,801403,175,8042,Food Products,Neutral,Kerala,40-50,All,Tiktok,8.159810947
1494,Brand118,Gaming Products,40-50,Male,Madhya Pradesh,Faisal,Vicky@kaushal,360266,114,17005,Travel Services,Positive,Rajasthan,18-30,Male,Facebook,8.159810947
1495,Brand129,Home Appliances,All,Male,Rajasthan,Zoe Williams,Ava Wilson@abc,664210,153,41313,Smartphones,Neutral,Kerala,40-50,Female,Twitter,8.103879776
1496,Brand134,Art Supplies,18-30,Male,Kerala,Gagan,Jackson Lee@abc,767339,114,5859,Gaming Products,Neutral,Maharashtra,18-30,All,Youtube,8.103879776
1497,Brand109,Fashion Accessories,30-45,Male,Madhya Pradesh,Salman Khan,Ethan Jones@abc,750376,973,46587,Art Supplies,Positive,Madhya Pradesh,30-45,Male,Twitter,8.102399116
1498,Brand127,Food Products,All,Female,Kerala,Isabella Anderson,Liam Harris@abc,842653,832,43038,Food Products,Neutral,Karnataka,18-30,All,Twitter,8.102399116
1499,Brand128,Pet Supplies,30-45,All,Maharashtra,Mia Johnson,Akshay@kumar,767339,174,13377,Clothing,Neutral,Uttar Pradesh,18-28,Female,Youtube,8.087476932
1500,Brand136,Smartphones,18-30,Female,Madhya Pradesh,Elijah White,Mia Johnson@abc,612971,572,18570,Smartphones,Positive,Goa,18-30,Female,Youtube,8.087476932
1501,Brand107,Gadgets,18-30,All,Tamil Nadu,Sarukh khan,Liam Harris@abc,885659,358,5859,Books,Neutral,Haryana,All,Female,Twitter,8.085770214
1502,Brand144,Travel Services,18-30,Male,Madhya Pradesh,Zoe Williams,Rohit@abc,750376,669,24228,Gaming Products,Neutral,Tamil Nadu,18-25,Female,Facebook,8.085770214
1503,Brand112,Travel Services,15-24,Female,Bihar,Faisal,Faisal@dscdf,487464,545,26869,Books,Negative,Madhya Pradesh,18-30,All,Youtube,8.064877284
1504,Brand138,Art Supplies,All,All,Kerala,Emma Garcia,Gaurav@jn,971583,609,37363,Art Supplies,Positive,Madhya Pradesh,15-24,All,Instagram,8.064877284
1505,Brand133,Gadgets,15-24,Female,Kerala,Oliver Thompson,Amitabh@abc,784742,412,32011,Pet Supplies,Neutral,Kerala,40-50,Male,Instagram,8.058626009
1506,Brand120,Smartphones,15-24,Female,Karnataka,Sujeet,Salman Khan@abc,546160,51,6893,Fashion Accessories,Negative,Kerala,18-30,Female,Youtube,8.058626009
1507,Brand106,Fashion Accessories,18-30,Female,Uttar Pradesh,Zoe Williams,Isabella Anderson@abc,254997,301,5494,Travel Services,Negative,Karnataka,18-30,Female,Facebook,7.980646948
1508,Brand119,Gaming Products,18-30,Male,Punjab,Ava Wilson,Rahul@cdf,784742,358,21103,Fashion Accessories,Neutral,Karnataka,18-28,Female,Instagram,7.980646948
1509,Brand105,Fashion Accessories,18-28,All,Karnataka,Faisal,Amitabh@abc,254997,301,21697,Nutrition Products,Positive,Uttar Pradesh,18-30,Female,Youtube,7.965694011
